bug_id,app_name,module,bug_type,severity,priority,device_type,browser,os,screenshot_available,steps_to_reproduce,expected_behavior,actual_behavior,time_to_detect_sec,time_to_fix_sec,user_impact_score,reported_by,tags,resolved,Cluster
39417,Shopease,Search,Broken Link,High,P1,Tablet,Edge,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Broken Link,50,73,9,Developer,UX;Link;Crash,True,3
43277,Shopease,Checkout,Text Overflow,Medium,P3,Desktop,Safari,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,12,736,7,Developer,Layout;UX;Performance,True,4
2015,Shopease,Checkout,Responsiveness,High,P2,Desktop,Chrome,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Responsiveness,13,684,3,Qa,Layout;Performance;Accessibility,True,0
5870,Shopease,Toolbar,Performance,Medium,P2,Mobile,Safari,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,36,187,7,Developer,Animation,True,3
31858,Socialbuzz,Footer,Text Overflow,Medium,P2,Mobile,Chrome,Macos,False,Perform action related to Footer,Footer works correctly,Footer has issue: Text Overflow,56,937,2,User,Animation;Mobile,False,5
18091,Socialbuzz,Dashboard,Broken Link,Critical,P1,Tablet,Chrome,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,28,737,3,User,Link;Color,True,0
49187,Noteapp,Login Form,Animation,Low,P3,Mobile,Safari,Ios,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,43,253,1,Developer,Color,False,2
18268,Financetracker,Footer,Broken Link,Low,P2,Tablet,Chrome,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,25,242,5,Qa,Layout;Color;UX,True,3
3593,Taskmanager,Footer,Layout,Medium,P2,Mobile,Edge,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Layout,41,352,3,User,Crash;Color,True,0
32987,Financetracker,Navbar,Performance,High,P2,Mobile,Edge,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,50,379,7,User,Crash,False,2
12188,Socialbuzz,Navbar,Crash,High,P2,Desktop,Edge,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Crash,38,738,5,Qa,Layout,False,0
26425,Taskmanager,Dashboard,Crash,Medium,P3,Tablet,Safari,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Crash,32,994,1,Qa,Color;Link,True,0
44642,Socialbuzz,Login Form,Animation,High,P1,Tablet,Edge,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,24,531,2,User,Color;Crash,False,0
22351,Financetracker,Login Form,Color Mismatch,Medium,P1,Desktop,Firefox,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Color Mismatch,53,503,1,User,Mobile;Layout;Performance,False,2
24474,Socialbuzz,Dashboard,Responsiveness,High,P2,Mobile,Edge,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,27,148,7,User,Animation,True,3
35225,Shopease,Sidebar,Crash,Critical,P3,Tablet,Chrome,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Crash,44,392,4,User,Crash;Color;Layout,True,2
18900,Shopease,Search,Text Overflow,Low,P3,Mobile,Safari,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,31,274,1,User,Accessibility;Performance,False,2
17545,Taskmanager,Dashboard,Accessibility,Medium,P2,Desktop,Chrome,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,13,983,8,User,Link;Animation,False,1
22425,Financetracker,Dashboard,Responsiveness,Critical,P1,Mobile,Safari,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,46,521,5,Developer,Layout;Link;Accessibility,False,2
543,Taskmanager,Navbar,Text Overflow,High,P3,Desktop,Safari,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,33,802,1,Qa,Layout;Color,True,0
5736,Noteapp,Dashboard,Animation,High,P1,Mobile,Safari,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Animation Bug,18,241,2,Developer,UX,False,0
4762,Noteapp,Editor,Animation,Medium,P3,Mobile,Firefox,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,41,399,10,Developer,UX;Performance,True,3
16186,Financetracker,Search,Color Mismatch,High,P1,Mobile,Safari,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,52,287,5,User,Performance,True,2
35190,Financetracker,Login Form,Accessibility,Critical,P3,Desktop,Firefox,Android,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Accessibility,22,758,8,User,Crash,False,1
38584,Socialbuzz,Login Form,Responsiveness,Medium,P1,Desktop,Safari,Android,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,47,189,10,User,Layout,True,3
49319,Financetracker,Search,Text Overflow,Critical,P2,Desktop,Chrome,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,57,199,2,Qa,Color;Performance;Mobile,False,2
19402,Taskmanager,Editor,Text Overflow,Critical,P2,Desktop,Safari,Windows,True,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,29,266,1,Qa,Crash;Color;Performance,True,2
31482,Noteapp,Footer,Animation,High,P1,Desktop,Firefox,Macos,True,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,33,840,1,Developer,Link;Mobile;Performance,False,0
35991,Taskmanager,Sidebar,Color Mismatch,Medium,P2,Desktop,Chrome,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,39,737,2,Qa,Mobile;Performance;UX,False,0
13418,Shopease,Toolbar,Accessibility,Low,P1,Mobile,Firefox,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,56,954,10,Developer,Animation;Crash;UX,True,1
21175,Financetracker,Footer,Animation,Medium,P3,Mobile,Firefox,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,34,422,6,Qa,Mobile,True,3
40009,Socialbuzz,Login Form,Animation,Low,P1,Mobile,Chrome,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,21,313,10,Qa,Crash,True,4
32258,Socialbuzz,Checkout,Text Overflow,Low,P2,Tablet,Safari,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,16,390,5,Qa,Accessibility,False,4
13270,Socialbuzz,Toolbar,Text Overflow,Medium,P1,Tablet,Safari,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,7,601,6,Qa,Performance;Color,False,4
12295,Noteapp,Footer,Animation,High,P1,Desktop,Edge,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,24,128,8,Qa,Performance,False,3
20395,Financetracker,Navbar,Performance,Low,P2,Mobile,Chrome,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,40,373,10,User,Accessibility;Color;Crash,False,3
31475,Taskmanager,Search,Crash,Low,P3,Tablet,Firefox,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Crash,44,694,10,Developer,UX;Animation;Crash,True,1
32045,Shopease,Login Form,Animation,Medium,P1,Tablet,Safari,Android,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,21,152,5,Developer,Mobile;Animation;Color,False,3
38466,Socialbuzz,Checkout,Accessibility,High,P2,Tablet,Firefox,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Accessibility,43,220,3,User,Animation;Layout,False,2
28077,Shopease,Sidebar,Broken Link,Medium,P3,Tablet,Firefox,Windows,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Broken Link,26,731,9,User,Performance,True,1
30801,Taskmanager,Search,Animation,Low,P3,Tablet,Edge,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,17,104,1,User,Link;Animation;Layout,True,0
10306,Shopease,Login Form,Broken Link,High,P3,Mobile,Firefox,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Broken Link,15,754,8,User,UX;Layout;Accessibility,False,1
6284,Shopease,Dashboard,Broken Link,Critical,P2,Mobile,Safari,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,36,637,3,User,Link;Color;UX,False,0
47168,Shopease,Search,Color Mismatch,Medium,P1,Desktop,Firefox,Windows,True,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,49,411,10,Developer,Mobile;Accessibility,False,3
44614,Financetracker,Editor,Crash,High,P2,Desktop,Edge,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Crash,54,100,4,Qa,Crash,True,2
36304,Socialbuzz,Dashboard,Responsiveness,Low,P2,Mobile,Safari,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,38,673,10,Qa,Accessibility;Crash,False,1
43571,Financetracker,Navbar,Crash,Medium,P3,Tablet,Safari,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Crash,5,182,10,Qa,Mobile;Animation,False,4
14056,Noteapp,Dashboard,Performance,Critical,P2,Desktop,Chrome,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Performance,39,523,6,Developer,Performance,False,0
15194,Shopease,Sidebar,Accessibility,Medium,P2,Mobile,Safari,Ios,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Accessibility,53,209,2,Developer,UX;Performance,False,2
4143,Taskmanager,Sidebar,Accessibility,Medium,P2,Mobile,Chrome,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Accessibility,16,325,3,Developer,Crash,True,4
47972,Shopease,Dashboard,Accessibility,Low,P1,Mobile,Safari,Ios,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,16,418,4,Developer,Mobile;Layout;Animation,False,0
49904,Shopease,Dashboard,Broken Link,Critical,P2,Tablet,Chrome,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,40,305,7,User,Crash;Animation;Mobile,False,3
21555,Socialbuzz,Search,Layout,High,P1,Mobile,Safari,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Layout,23,241,2,Developer,Accessibility;Layout;Color,False,2
35688,Socialbuzz,Sidebar,Animation,High,P2,Desktop,Edge,Ios,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Animation Bug,54,404,4,Developer,Accessibility;UX,True,2
17990,Socialbuzz,Checkout,Text Overflow,Medium,P2,Desktop,Edge,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,21,678,9,Qa,Layout,True,1
42749,Financetracker,Sidebar,Color Mismatch,Medium,P1,Desktop,Edge,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,29,838,9,Developer,Animation,False,1
31339,Financetracker,Editor,Responsiveness,Medium,P3,Mobile,Safari,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,56,115,8,Developer,Crash,True,3
24583,Noteapp,Footer,Crash,High,P3,Mobile,Chrome,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,49,240,6,Qa,Layout;Mobile,False,2
26340,Taskmanager,Search,Text Overflow,Low,P1,Mobile,Safari,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,47,432,10,Developer,Link;Layout,False,3
27027,Shopease,Checkout,Crash,Medium,P1,Tablet,Safari,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Crash,12,809,10,Developer,Animation;Accessibility,True,1
32533,Socialbuzz,Dashboard,Accessibility,Medium,P3,Mobile,Chrome,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,30,198,8,Developer,Color;Accessibility,False,3
3809,Socialbuzz,Login Form,Performance,Medium,P3,Mobile,Safari,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Performance,19,753,7,Developer,Mobile;Accessibility;Animation,False,1
23073,Noteapp,Dashboard,Performance,High,P2,Desktop,Chrome,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Performance,33,388,7,User,Accessibility;Mobile,False,3
32141,Financetracker,Footer,Performance,Medium,P2,Mobile,Safari,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Performance,15,269,9,Qa,Accessibility,True,4
32186,Taskmanager,Dashboard,Accessibility,Critical,P2,Desktop,Safari,Ios,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,19,322,3,Qa,Link,False,4
4226,Financetracker,Dashboard,Layout,High,P2,Tablet,Safari,Ios,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Layout,16,525,8,Qa,Layout;Performance,False,4
48193,Taskmanager,Search,Text Overflow,Medium,P1,Tablet,Firefox,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,28,299,8,User,Performance;Mobile;Crash,True,3
35010,Taskmanager,Sidebar,Responsiveness,Medium,P1,Desktop,Firefox,Macos,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,41,272,10,User,Accessibility,True,3
9970,Financetracker,Navbar,Animation,High,P1,Tablet,Firefox,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,47,715,1,Developer,UX,False,5
26097,Shopease,Toolbar,Broken Link,Low,P2,Desktop,Safari,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Broken Link,18,933,2,Developer,UX;Layout;Animation,False,0
33511,Socialbuzz,Sidebar,Performance,Medium,P1,Tablet,Firefox,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Performance,59,553,10,Developer,Performance,False,1
48,Noteapp,Sidebar,Performance,Medium,P1,Desktop,Chrome,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Performance,37,721,1,Developer,UX;Performance,True,0
43510,Socialbuzz,Checkout,Performance,High,P2,Mobile,Firefox,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,15,750,8,User,Link,True,1
33684,Socialbuzz,Login Form,Crash,Medium,P2,Desktop,Edge,Windows,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,11,195,6,Developer,Mobile;Accessibility,True,4
35599,Shopease,Footer,Crash,Low,P1,Tablet,Edge,Macos,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,39,317,5,Developer,Link,False,2
4743,Taskmanager,Login Form,Color Mismatch,High,P2,Mobile,Safari,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Color Mismatch,9,193,7,Developer,Mobile,True,4
36514,Financetracker,Dashboard,Accessibility,Medium,P3,Mobile,Chrome,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,31,392,9,Qa,Performance;Layout,True,3
49444,Taskmanager,Sidebar,Color Mismatch,Critical,P3,Tablet,Edge,Macos,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,41,384,7,Qa,Color,True,3
4064,Noteapp,Toolbar,Crash,Medium,P1,Tablet,Chrome,Android,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Crash,56,913,5,Developer,Crash,False,5
1049,Taskmanager,Editor,Broken Link,High,P2,Desktop,Safari,Windows,False,Perform action related to Editor,Editor works correctly,Editor has issue: Broken Link,34,757,6,Developer,Accessibility,False,0
37667,Taskmanager,Footer,Responsiveness,Medium,P3,Desktop,Edge,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Responsiveness,7,301,5,User,Link,True,4
