app_name,module,bug_type,severity,priority,device_type,browser,os,screenshot_available,steps_to_reproduce,expected_behavior,actual_behavior,time_to_detect_sec,time_to_fix_sec,user_impact_score,reported_by,tags,resolved,Cluster
Financetracker,Checkout,Color Mismatch,High,P1,Desktop,Safari,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Color Mismatch,29,785,7,Developer,Link,True,4
Taskmanager,Login Form,Crash,Medium,P3,Tablet,Safari,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,22,254,9,User,Crash;Layout,True,4
Noteapp,Editor,Layout,Medium,P3,Desktop,Safari,Windows,True,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,48,565,2,Developer,UX;Layout,False,0
Shopease,Dashboard,Responsiveness,Medium,P2,Desktop,Firefox,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,29,799,9,User,Animation,False,2
Taskmanager,Checkout,Text Overflow,Low,P2,Desktop,Firefox,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,48,94,2,Qa,Crash;Color;Animation,True,0
Noteapp,Toolbar,Layout,Low,P3,Desktop,Chrome,Android,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Layout,10,678,7,Qa,UX,False,4
Shopease,Dashboard,Crash,High,P3,Tablet,Chrome,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Crash,14,960,9,Developer,Color,True,2
Financetracker,Sidebar,Accessibility,Critical,P3,Tablet,Edge,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Accessibility,52,799,4,Developer,Color;Link;Crash,False,1
Noteapp,Search,Animation,Medium,P2,Mobile,Firefox,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,11,355,1,Qa,Mobile;Animation;Layout,False,5
Noteapp,Login Form,Responsiveness,High,P2,Mobile,Chrome,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,54,901,1,Qa,Crash;Performance;Layout,False,1
Noteapp,Editor,Color Mismatch,Medium,P1,Mobile,Firefox,Macos,True,Perform action related to Editor,Editor works correctly,Editor has issue: Color Mismatch,36,122,2,User,Color;Accessibility,True,5
Shopease,Toolbar,Responsiveness,Low,P2,Tablet,Firefox,Ios,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,53,888,7,User,UX,True,1
Financetracker,Login Form,Text Overflow,High,P1,Desktop,Safari,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Text Overflow,14,535,5,Qa,Accessibility;Layout;Mobile,False,4
Shopease,Checkout,Color Mismatch,Medium,P3,Mobile,Edge,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Color Mismatch,32,212,3,Qa,Crash,True,5
Socialbuzz,Search,Animation,Low,P1,Tablet,Chrome,Android,False,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,42,382,2,Qa,UX;Performance,True,0
Noteapp,Editor,Responsiveness,Medium,P1,Mobile,Chrome,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,34,575,8,User,UX,False,1
Financetracker,Editor,Layout,Low,P2,Desktop,Chrome,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,38,926,3,User,Performance;Mobile,True,3
Noteapp,Footer,Performance,Medium,P3,Mobile,Safari,Macos,False,Perform action related to Footer,Footer works correctly,Footer has issue: Performance,41,882,1,Qa,Color;Animation;Crash,False,3
Shopease,Footer,Accessibility,Low,P3,Desktop,Safari,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,56,838,6,Developer,Color;Performance,True,1
Taskmanager,Checkout,Crash,Medium,P3,Desktop,Firefox,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Crash,15,517,8,User,Link;Crash,False,4
Shopease,Login Form,Crash,Critical,P2,Mobile,Chrome,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,53,994,4,User,Animation;Layout;UX,False,1
Noteapp,Navbar,Accessibility,Low,P2,Tablet,Safari,Windows,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,45,168,4,User,Animation,False,0
Socialbuzz,Sidebar,Layout,High,P1,Mobile,Edge,Windows,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Layout,49,858,6,Qa,Layout;Link,True,1
Financetracker,Toolbar,Accessibility,High,P3,Desktop,Firefox,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,15,806,4,Qa,Mobile;Layout,False,2
Socialbuzz,Toolbar,Responsiveness,Medium,P1,Desktop,Firefox,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,33,910,8,Developer,Link;Layout;Color,False,2
Shopease,Search,Responsiveness,High,P1,Desktop,Firefox,Android,True,Perform action related to Search,Search works correctly,Search has issue: Responsiveness,40,521,9,User,UX;Crash;Animation,False,4
Socialbuzz,Editor,Performance,Medium,P1,Mobile,Chrome,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Performance,49,639,8,User,Link,False,1
Noteapp,Checkout,Broken Link,Medium,P3,Tablet,Firefox,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,7,579,3,Qa,Accessibility;Performance,True,3
Taskmanager,Search,Broken Link,Medium,P1,Mobile,Edge,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Broken Link,34,63,6,Qa,Link,True,0
Taskmanager,Editor,Layout,Medium,P1,Tablet,Chrome,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,59,482,2,User,Mobile,False,0
Shopease,Search,Performance,Low,P1,Desktop,Firefox,Android,False,Perform action related to Search,Search works correctly,Search has issue: Performance,50,97,2,Qa,Performance,False,0
Taskmanager,Search,Color Mismatch,Low,P2,Desktop,Firefox,Android,False,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,35,267,7,Qa,Layout;UX,False,0
Taskmanager,Navbar,Text Overflow,Medium,P2,Mobile,Chrome,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,50,906,10,Developer,Mobile;Layout,False,1
Financetracker,Login Form,Performance,High,P2,Mobile,Firefox,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Performance,30,181,3,Qa,Color;Link,False,5
Taskmanager,Login Form,Color Mismatch,Medium,P3,Tablet,Edge,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Color Mismatch,21,420,3,Developer,Link;Crash,False,5
Taskmanager,Search,Animation,High,P3,Desktop,Edge,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,10,85,8,User,Color;Layout;Link,True,4
Financetracker,Sidebar,Performance,High,P2,Tablet,Chrome,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Performance,27,495,4,User,UX,False,5
Financetracker,Login Form,Accessibility,Low,P2,Tablet,Safari,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Accessibility,47,427,1,Developer,Layout;UX,False,0
Financetracker,Search,Performance,Low,P3,Tablet,Safari,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Performance,33,329,6,User,UX;Crash;Color,True,0
Noteapp,Search,Crash,Low,P2,Tablet,Safari,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Crash,17,591,7,Qa,Performance;Mobile,True,4
Taskmanager,Dashboard,Color Mismatch,Critical,P2,Tablet,Firefox,Ios,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,45,417,1,Qa,Color,False,0
Financetracker,Editor,Crash,Medium,P2,Mobile,Chrome,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Crash,20,363,2,Qa,Accessibility;Mobile,False,5
Socialbuzz,Navbar,Accessibility,Medium,P1,Tablet,Chrome,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,25,430,5,Qa,Link,False,5
Shopease,Dashboard,Layout,High,P1,Mobile,Safari,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Layout,25,935,4,User,Mobile,True,3
Noteapp,Navbar,Responsiveness,High,P1,Desktop,Edge,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,29,363,8,User,Animation;Link,True,4
Taskmanager,Search,Animation,Medium,P1,Desktop,Firefox,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,19,148,7,Qa,Layout;Color,False,4
Financetracker,Footer,Text Overflow,Low,P1,Tablet,Safari,Macos,True,Perform action related to Footer,Footer works correctly,Footer has issue: Text Overflow,10,76,4,Developer,Accessibility,False,5
Socialbuzz,Navbar,Broken Link,Medium,P2,Mobile,Edge,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,44,380,7,Qa,Color;Crash;Layout,True,0
Noteapp,Navbar,Animation,Medium,P3,Desktop,Firefox,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,27,955,9,User,UX;Link;Color,True,2
Noteapp,Footer,Crash,High,P1,Mobile,Safari,Windows,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,21,706,5,Qa,Mobile,True,2
Financetracker,Checkout,Animation,Critical,P2,Mobile,Firefox,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Animation Bug,58,202,3,Developer,UX,False,0
Shopease,Dashboard,Broken Link,Medium,P2,Tablet,Firefox,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,26,634,10,User,Performance,True,2
Taskmanager,Dashboard,Performance,High,P1,Tablet,Chrome,Ios,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Performance,25,960,5,Qa,Link;Accessibility,True,2
Taskmanager,Navbar,Performance,Medium,P2,Tablet,Safari,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,60,714,10,Developer,Link;Mobile;Crash,False,1
Socialbuzz,Search,Text Overflow,Low,P2,Desktop,Edge,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,49,918,2,Qa,Performance;Mobile,True,1
Socialbuzz,Navbar,Responsiveness,Low,P3,Desktop,Firefox,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,42,756,8,Developer,Layout;Mobile,False,1
Financetracker,Dashboard,Accessibility,Medium,P1,Desktop,Firefox,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,58,972,7,Developer,Crash;Color,False,1
Shopease,Search,Text Overflow,Medium,P2,Desktop,Edge,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,10,433,6,Developer,Crash,False,4
Financetracker,Footer,Accessibility,Low,P3,Desktop,Edge,Windows,True,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,23,977,4,Qa,Crash;Performance;Layout,True,3
Noteapp,Editor,Accessibility,Medium,P2,Desktop,Firefox,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Accessibility,13,693,2,User,Layout;Color,False,3
Socialbuzz,Sidebar,Accessibility,Low,P2,Tablet,Firefox,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Accessibility,43,529,6,Developer,Accessibility,False,0
Taskmanager,Sidebar,Responsiveness,High,P1,Mobile,Chrome,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,45,769,6,Developer,Layout,False,1
Taskmanager,Navbar,Color Mismatch,Critical,P3,Desktop,Safari,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Color Mismatch,7,784,10,Developer,UX,True,2
Socialbuzz,Login Form,Crash,Medium,P3,Mobile,Safari,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,50,644,6,Developer,UX;Mobile,True,1
Financetracker,Dashboard,Broken Link,Low,P1,Desktop,Edge,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,52,542,6,User,Mobile;Accessibility;Performance,False,1
Shopease,Navbar,Layout,Medium,P3,Tablet,Firefox,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,41,414,1,Qa,Color,False,0
Socialbuzz,Editor,Layout,Critical,P3,Mobile,Edge,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,38,549,4,Developer,Performance;Accessibility,False,0
Noteapp,Dashboard,Color Mismatch,Low,P3,Mobile,Edge,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,38,451,9,User,UX;Crash;Animation,False,4
Shopease,Checkout,Accessibility,High,P1,Mobile,Safari,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Accessibility,43,845,5,Qa,Color;Mobile;Crash,False,1
Noteapp,Navbar,Animation,Medium,P1,Tablet,Firefox,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,9,740,5,User,Animation;Accessibility,False,2
Noteapp,Toolbar,Responsiveness,High,P1,Tablet,Chrome,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,18,761,9,Qa,Crash;UX,True,2
Noteapp,Toolbar,Responsiveness,High,P1,Tablet,Edge,Android,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,9,219,3,Developer,Performance,False,5
Noteapp,Navbar,Crash,Medium,P3,Desktop,Chrome,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Crash,54,803,10,User,Layout,False,1
Financetracker,Footer,Broken Link,High,P2,Tablet,Firefox,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,12,716,9,Developer,Performance,False,2
Financetracker,Dashboard,Broken Link,High,P2,Tablet,Safari,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,31,329,5,Developer,Animation;UX;Performance,True,5
Taskmanager,Footer,Broken Link,High,P2,Desktop,Safari,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,25,118,2,Qa,Performance,True,5
Socialbuzz,Sidebar,Responsiveness,Low,P3,Tablet,Safari,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,39,187,1,User,Crash;Accessibility,False,0
Shopease,Toolbar,Color Mismatch,Medium,P1,Mobile,Firefox,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,30,488,6,Developer,Mobile;Link,False,2
Noteapp,Toolbar,Accessibility,High,P1,Mobile,Firefox,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,17,539,5,User,UX,True,4
Noteapp,Navbar,Accessibility,Low,P2,Mobile,Firefox,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,50,254,10,Qa,Layout;Accessibility;Crash,True,0
Taskmanager,Toolbar,Text Overflow,High,P3,Tablet,Edge,Android,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,24,552,3,Developer,Layout;Animation;Crash,False,5
Socialbuzz,Editor,Accessibility,Medium,P2,Tablet,Chrome,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Accessibility,8,320,8,Developer,Color;Link;Performance,True,4
Shopease,Sidebar,Text Overflow,Low,P1,Desktop,Edge,Ios,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Text Overflow,59,459,7,Qa,Layout,True,0
Financetracker,Editor,Broken Link,Low,P3,Mobile,Chrome,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Broken Link,58,471,9,Developer,Color;UX;Animation,False,0
Socialbuzz,Navbar,Accessibility,Medium,P2,Desktop,Safari,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,25,662,7,Developer,Mobile,False,4
